GMT+1,HeatingDemand_Artiestenbuurt,HeatingDemand_DeStrijp_1,HeatingDemand_DeStrijp_2,HeatingDemand_DeStrijp_3,HeatingDemand_Hoekpolder,HeatingDemand_HuisTeLande,HeatingDemand_Kleurenbuurt,HeatingDemand_Ministerbuurt_1,HeatingDemand_Ministerbuurt_2,HeatingDemand_Muziekbuurt,HeatingDemand_Presidentenbuurt,HeatingDemand_Rembrandtkwartier_1,HeatingDemand_Rembrandtkwartier_2,HeatingDemand_Stationskwartier,HeatingDemand_Stervoorde_1,HeatingDemand_Stervoorde_2,HeatingDemand_Stervoorde_3,HeatingDemand_Stervoorde_4,HeatingDemand_Stervoorde_5,HeatingDemand_TeWerve
06-01-2019 12:00,3110.9904,1448.1408,1448.1408,1448.1408,1246.9744,2080.74784,3873.42688,1721.3736,2619.93168,5986.14592,1244.73328,3210.87328,3210.87328,1712.74864,1443.5384,2143.21312,3734.7952,1062.5552,1349.57584,4904.4608
06-01-2019 13:00,2230.0496,1038.06992,1038.06992,1038.06992,893.868,1491.54144,2776.58656,1233.93136,1878.04432,4291.04576,892.26152,2301.64864,2301.64864,1227.7488,1034.77096,1536.3184,2677.21168,761.6708,967.41576,3515.66208
06-01-2019 14:00,2040.74032,949.94792,949.94792,949.94792,817.98728,1364.924,2540.8816,1129.18272,1718.61664,3926.77792,816.5172,2106.26096,2106.26096,1123.5248,946.92896,1405.89984,2449.94208,697.0124,885.2916,3217.21664
06-01-2019 15:00,2855.76224,1329.334,1329.334,1329.334,1144.67136,1910.04144,3555.64736,1580.15072,2404.99024,5495.0368,1142.61416,2947.45056,2947.45056,1572.23328,1325.10928,1967.38192,3428.38944,975.38208,1238.85544,4502.09472
06-01-2019 16:00,3018.13856,1404.91888,1404.91888,1404.91888,1209.75656,2018.64496,3757.8192,1669.9968,2541.73616,5807.4816,1207.5824,3115.04,3115.04,1661.62928,1400.45392,2079.24592,3623.3248,1030.84152,1309.29576,4758.08
06-01-2019 17:00,3046.11008,1417.93936,1417.93936,1417.93936,1220.96824,2037.35312,3792.64544,1685.47392,2565.29216,5861.30304,1218.77408,3143.90976,3143.90976,1677.0288,1413.43328,2098.51584,3656.90528,1040.39512,1321.43016,4802.17664
06-01-2019 18:00,3061.61664,1425.1576,1425.1576,1425.1576,1227.18384,2047.72464,3811.95232,1694.05408,2578.35104,5891.14112,1224.9784,3159.91392,3159.91392,1685.56608,1420.62832,2109.19856,3675.52128,1045.69152,1328.15712,4826.62304
06-01-2019 19:00,3076.6496,1432.1552,1432.1552,1432.1552,1233.20944,2057.77936,3830.66976,1702.37216,2591.0112,5920.0672,1230.9932,3175.42976,3175.42976,1693.84224,1427.60368,2119.55488,3693.56832,1050.82608,1334.67848,4850.32224
06-01-2019 20:00,3074.83552,1431.31072,1431.31072,1431.31072,1232.48232,2056.56592,3828.41088,1701.36848,2589.48336,5916.57664,1230.26736,3173.55744,3173.55744,1692.84368,1426.76208,2118.30544,3691.39072,1050.20632,1333.89144,4847.4624
06-01-2019 21:00,2415.2696,1124.28832,1124.28832,1124.28832,968.10936,1615.42352,3007.2,1336.41736,2034.028,4647.4448,966.3696,2492.81536,2492.81536,1329.7212,1120.71536,1663.91936,2899.5712,824.9324,1047.76584,3807.66016
06-01-2019 22:00,1091.72192,508.18768,508.18768,508.18768,437.59348,730.18488,1359.27936,604.07172,919.39744,2100.68352,436.80704,1126.7732,1126.7732,601.04504,506.57264,752.10544,1310.63016,372.87636,473.59888,1721.09408
06-01-2019 23:00,639.25768,297.56928,297.56928,297.56928,256.23284,427.55968,795.926,353.71416,538.35308,1230.0552,255.77234,659.78204,659.78204,351.94188,296.62356,440.39528,767.43936,218.3377,277.31576,1007.78656
07-01-2019 00:00,678.25088,315.72024,315.72024,315.72024,271.8624,453.63976,844.47544,375.28984,571.19136,1305.08544,271.37384,700.02712,700.02712,373.40944,314.71688,467.25832,814.25136,231.65578,294.23136,1069.25904
07-01-2019 01:00,726.38096,338.1244,338.1244,338.1244,291.1543,485.83096,904.4012,401.9212,611.72424,1397.69696,290.63108,749.7024,749.7024,399.90736,337.04984,500.41588,872.03232,248.09454,315.11062,1145.13584
07-01-2019 02:00,939.53472,437.34572,437.34572,437.34572,376.59248,628.39624,1169.79432,519.86348,791.23248,1807.84608,375.91568,969.69976,969.69976,517.25868,435.95584,647.26104,1127.92688,320.89698,407.57868,1481.17168
07-01-2019 03:00,1108.46848,515.98304,515.98304,515.98304,444.30604,741.3856,1380.13024,613.33796,933.50064,2132.90768,443.50752,1144.05752,1144.05752,610.26484,514.34328,763.6424,1330.73488,378.59608,480.86372,1747.49504
07-01-2019 04:00,1198.29112,557.7948,557.7948,557.7948,480.30948,801.46232,1491.96624,663.03856,1009.14504,2305.74336,479.44624,1236.764,1236.764,659.71648,556.02208,825.52264,1438.56816,409.27492,519.82952,1889.09984
07-01-2019 05:00,1198.8804,558.06908,558.06908,558.06908,480.54572,801.85648,1492.70016,663.36476,1009.64144,2306.87744,479.68212,1237.37232,1237.37232,660.04096,556.29552,825.92872,1439.27584,409.4762,520.08528,1890.02912
07-01-2019 06:00,1250.7488,582.21332,582.21332,582.21332,501.336,836.548,1557.28016,692.06448,1053.3224,2406.68208,500.43504,1290.90592,1290.90592,688.59696,580.36316,861.66168,1501.54448,427.19176,542.58612,1971.79904
07-01-2019 07:00,3590.93184,1671.54944,1671.54944,1671.54944,1439.34848,2401.75072,4470.99136,1986.93488,3024.11584,6909.64544,1436.76192,3706.22368,3706.22368,1976.9792,1666.23712,2473.85248,4310.9728,1226.4784,1557.77888,5661.08544
07-01-2019 08:00,3966.0864,1846.1808,1846.1808,1846.1808,1589.72112,2652.66816,4938.08832,2194.51536,3340.05344,7631.51488,1586.86432,4093.42304,4093.42304,2183.51952,1840.3136,2732.30304,4761.35168,1354.612,1720.52416,6252.51456
07-01-2019 09:00,5726.26816,2665.53104,2665.53104,2665.53104,2295.25264,3829.944,7129.65248,3168.45984,4822.39744,11018.4448,2291.128,5910.1184,5910.1184,3152.584,2657.06,3944.92128,6874.47936,1955.8,2484.1072,9027.43232
07-01-2019 10:00,4500.09472,2094.7576,2094.7576,2094.7576,1803.76704,3009.83296,5602.97024,2489.99296,3789.77056,8659.05088,1800.52544,4644.57664,4644.57664,2477.5168,2088.10016,3100.19008,5402.43776,1537.00192,1952.18192,7094.37568
07-01-2019 11:00,1862.30864,866.88944,866.88944,866.88944,746.46672,1245.58224,2318.72016,1030.45288,1568.34976,3583.44096,745.12528,1922.10064,1922.10064,1025.28968,864.13448,1282.97544,2235.73216,636.06928,807.88632,2935.92032
07-01-2019 12:00,2098.06304,976.63128,976.63128,976.63128,840.96392,1403.26384,2612.25312,1160.90064,1766.89136,4037.07872,839.45256,2165.42432,2165.42432,1155.084,973.52752,1445.39056,2518.7592,716.59096,910.1588,3307.58592
07-01-2019 13:00,1704.59152,793.47344,793.47344,793.47344,683.2492,1140.0952,2122.35008,943.18488,1435.52768,3279.96288,682.02128,1759.31984,1759.31984,938.45896,790.95176,1174.32144,2046.39008,582.20124,739.4672,2687.27968
07-01-2019 14:00,1549.62384,721.3372,721.3372,721.3372,621.13372,1036.44688,1929.40304,857.43808,1305.02112,2981.77504,620.01744,1599.37664,1599.37664,853.14192,719.04488,1067.56152,1860.34896,529.27216,672.24088,2442.97408
07-01-2019 15:00,2475.8344,1152.48072,1152.48072,1152.48072,992.38536,1655.9312,3082.60768,1369.92896,2085.03264,4763.98304,990.60192,2555.32448,2555.32448,1363.0648,1148.81808,1705.64336,2972.27968,845.61824,1074.03928,3903.13984
07-01-2019 16:00,2913.87584,1356.38544,1356.38544,1356.38544,1167.96496,1948.91008,3628.00352,1612.30608,2453.93072,5606.85888,1165.86608,3007.43008,3007.43008,1604.22768,1352.07488,2007.4176,3498.15616,995.2308,1264.06568,4593.7104
07-01-2019 17:00,2466.4424,1148.1088,1148.1088,1148.1088,988.62088,1649.6496,3070.91392,1364.73216,2077.12304,4745.91072,986.84416,2545.63104,2545.63104,1357.89424,1144.46024,1699.17328,2961.00448,842.41048,1069.96512,3888.33408
07-01-2019 18:00,6658.2624,3099.36704,3099.36704,3099.36704,2668.82256,4453.29696,8290.05888,3684.15072,5607.27936,12811.78112,2664.0264,6872.0352,6872.0352,3665.6912,3089.51712,4586.98784,7993.35424,2274.1216,2888.4144,10496.7168
07-01-2019 19:00,4567.58944,2126.17552,2126.17552,2126.17552,1830.82064,3054.97568,5687.00608,2527.33888,3846.61088,8788.92288,1827.53056,4714.23776,4714.23776,2514.67552,2119.41872,3146.688,5483.4656,1560.0544,1981.46144,7200.7808
07-01-2019 20:00,2868.74176,1335.37584,1335.37584,1335.37584,1149.874,1918.72272,3571.808,1587.33248,2415.92096,5520.0128,1147.80752,2960.84704,2960.84704,1579.3792,1331.13192,1976.32384,3443.97184,979.81536,1244.48624,4522.55712
07-01-2019 21:00,2751.06848,1280.60008,1280.60008,1280.60008,1102.70712,1840.01824,3425.29568,1522.2216,2316.82176,5293.58688,1100.72544,2839.3952,2839.3952,1514.59456,1276.53016,1895.2568,3302.70304,939.62416,1193.43848,4337.04544
07-01-2019 22:00,1422.19072,662.01832,662.01832,662.01832,570.05492,951.21488,1770.7392,786.92688,1197.70304,2736.5696,569.0304,1467.85232,1467.85232,782.98392,659.91436,979.77096,1707.36352,485.7476,616.95928,2242.07696
07-01-2019 23:00,466.56796,217.18358,217.18358,217.18358,187.01382,312.05826,580.91364,258.16144,392.92188,897.76672,186.67774,481.5478,481.5478,256.86792,216.49336,321.42642,560.12248,159.35573,202.40142,735.542
08-01-2019 00:00,471.30664,219.3894,219.3894,219.3894,188.91322,315.22766,586.81372,260.78348,396.91252,906.88504,188.57374,486.43864,486.43864,259.4768,218.69218,324.69098,565.8114,160.97423,204.4571,743.01248
08-01-2019 01:00,474.055,220.66874,220.66874,220.66874,190.01484,317.06586,590.2356,262.30416,399.22708,912.17312,189.67334,489.27516,489.27516,260.9899,219.96744,326.58436,569.11076,161.91292,205.64934,747.3452
08-01-2019 02:00,475.08228,221.14692,221.14692,221.14692,190.42662,317.75296,591.51464,262.87258,400.0922,914.14992,190.08438,490.33544,490.33544,261.55548,220.4441,327.29208,570.34412,162.26379,206.095,748.9648
08-01-2019 03:00,485.32388,225.9143,225.9143,225.9143,194.53174,324.60294,604.26628,268.53948,408.71724,933.85688,194.18212,500.90588,500.90588,267.19394,225.19636,334.34768,582.63928,165.7618,210.5379,765.11064
08-01-2019 04:00,676.54144,314.92454,314.92454,314.92454,271.17724,452.49644,842.34712,374.34404,569.75176,1301.79624,270.68988,698.26272,698.26272,372.46836,313.9237,466.08064,812.19912,231.07192,293.48984,1066.56424
08-01-2019 05:00,845.47864,393.5634,393.5634,393.5634,338.89208,565.48804,1052.68704,467.82036,712.0228,1626.86384,338.28304,872.62392,872.62392,465.47636,392.31264,582.46424,1015.01096,288.77218,366.77628,1332.89272
08-01-2019 06:00,1048.64688,488.13656,488.13656,488.13656,420.32772,701.37448,1305.64744,580.23744,883.1216,2017.79872,419.57232,1082.3152,1082.3152,577.33012,486.5852,722.43024,1258.91784,358.16408,454.91248,1653.1864
08-01-2019 07:00,2972.26848,1383.56672,1383.56672,1383.56672,1191.37064,1987.96544,3700.70752,1644.61616,2503.1064,5719.21856,1189.2296,3067.6976,3067.6976,1636.37568,1379.16992,2047.64528,3568.25728,1015.1748,1289.39712,4685.76608
08-01-2019 08:00,3640.55264,1694.64752,1694.64752,1694.64752,1459.23792,2434.93904,4532.77344,2014.39104,3065.904,7005.12576,1456.61568,3757.43776,3757.43776,2004.29792,1689.26192,2508.03712,4370.54304,1243.4264,1579.30464,5739.31264
08-01-2019 09:00,5464.40448,2543.6352,2543.6352,2543.6352,2190.29008,3654.79968,6803.61152,3023.5648,4601.8672,10514.56768,2186.35376,5639.8464,5639.8464,3008.41536,2535.55168,3764.51904,6560.10752,1866.36064,2370.508,8614.60544
08-01-2019 10:00,4152.33152,1932.87648,1932.87648,1932.87648,1664.3736,2777.23584,5169.9776,2297.56864,3496.90048,7989.88736,1661.3824,4285.64832,4285.64832,2286.05664,1926.73376,2860.61024,4984.9424,1418.224,1801.31904,6546.12928
08-01-2019 11:00,1623.7096,755.8236,755.8236,755.8236,650.8294,1085.99816,2021.6456,898.4312,1367.41264,3124.33056,649.6598,1675.84112,1675.84112,893.92968,753.4216,1118.60056,1949.29024,554.57616,704.37992,2559.76976
08-01-2019 12:00,1988.056,925.42384,925.42384,925.42384,796.86992,1329.6868,2475.28544,1100.03136,1674.24832,3825.4032,795.43784,2051.88544,2051.88544,1094.51968,922.48288,1369.6048,2386.69392,679.01808,862.43664,3134.16
08-01-2019 13:00,1641.89664,764.28944,764.28944,764.28944,658.1192,1098.16232,2044.2896,908.49448,1382.72896,3159.32576,656.93648,1694.612,1694.612,903.94248,761.86056,1131.12976,1971.12384,560.7878,712.2696,2588.44144
08-01-2019 14:00,1540.50288,717.09152,717.09152,717.09152,617.47772,1030.3464,1918.04672,852.3912,1297.33984,2964.22464,616.36804,1589.96288,1589.96288,848.12032,714.81256,1061.27808,1849.39904,526.15692,668.28412,2428.59504
08-01-2019 15:00,2467.31696,1148.51584,1148.51584,1148.51584,988.97144,1650.23456,3072.00288,1365.216,2077.85936,4747.5936,987.194,2546.53344,2546.53344,1358.37568,1144.86584,1699.77568,2962.0544,842.70912,1070.34448,3889.712
08-01-2019 16:00,2913.95744,1356.42352,1356.42352,1356.42352,1167.99792,1948.96496,3628.10592,1612.35152,2453.99968,5607.01632,1165.8988,3007.51456,3007.51456,1604.2728,1352.1128,2007.47408,3498.2544,995.2588,1264.10128,4593.84
08-01-2019 17:00,2460.35088,1145.27328,1145.27328,1145.27328,986.17936,1645.57536,3063.3296,1361.36176,2071.99312,4734.19008,984.40696,2539.34368,2539.34368,1354.54048,1141.63352,1694.97664,2953.69184,840.32992,1067.32248,3878.73056
08-01-2019 18:00,6667.61728,3103.72128,3103.72128,3103.72128,2672.57232,4459.5536,8301.70624,3689.32672,5615.15712,12829.78176,2667.76928,6881.69024,6881.69024,3670.84128,3093.8576,4593.432,8004.58496,2277.31664,2892.47264,10511.46496
08-01-2019 19:00,4582.15872,2132.95744,2132.95744,2132.95744,1836.6608,3064.72064,5705.14688,2535.40064,3858.88096,8816.9568,1833.36,4729.27552,4729.27552,2522.69696,2126.17888,3156.72544,5500.9568,1565.03088,1987.78192,7223.74976
08-01-2019 20:00,3027.91904,1409.47168,1409.47168,1409.47168,1213.67672,2025.18672,3769.99648,1675.40864,2549.97264,5826.30016,1211.49576,3125.13504,3125.13504,1667.01392,1404.99232,2085.98384,3635.06688,1034.18216,1313.53872,4773.49888
08-01-2019 21:00,3017.2096,1404.4864,1404.4864,1404.4864,1209.38424,2018.02352,3756.6624,1669.48288,2540.95392,5805.69344,1207.2108,3114.0816,3114.0816,1661.11776,1400.02304,2078.60592,3622.20992,1030.5244,1308.89296,4756.61568
08-01-2019 22:00,1652.62928,769.28544,769.28544,769.28544,662.42128,1105.3408,2057.65312,914.43304,1391.76752,3179.9776,661.23076,1705.68928,1705.68928,909.85128,766.84064,1138.52384,1984.00848,564.4536,716.9256,2605.3616
08-01-2019 23:00,526.451,245.0586,245.0586,245.0586,211.01664,352.11028,655.47264,291.2959,443.35252,1012.9932,210.63742,543.3534,543.3534,289.83636,244.27982,362.68076,632.01292,179.80868,228.37918,829.9472
09-01-2019 00:00,552.66888,257.26288,257.26288,257.26288,221.52556,369.6458,688.116,305.80282,465.43208,1063.44152,221.12744,570.41316,570.41316,304.2706,256.44528,380.74276,663.48808,188.7634,239.75278,871.27976
09-01-2019 01:00,536.78404,249.8686,249.8686,249.8686,215.15846,359.02144,668.3382,297.01346,452.0546,1032.87608,214.77178,554.01824,554.01824,295.52524,249.0745,369.79948,644.41808,183.33796,232.86178,846.23736
09-01-2019 02:00,555.28016,258.4784,258.4784,258.4784,222.57224,371.39232,691.36736,307.24772,467.63112,1068.46616,222.17224,573.1082,573.1082,305.70822,257.65696,382.54176,666.62304,189.65528,240.88558,875.3964
09-01-2019 03:00,726.4328,338.14856,338.14856,338.14856,291.1751,485.86568,904.46576,401.94988,611.76788,1397.7968,290.65182,749.756,749.756,399.93592,337.07392,500.45168,872.09456,248.11226,315.13314,1145.21752
09-01-2019 04:00,976.23296,454.42848,454.42848,454.42848,391.3022,652.9414,1215.48648,540.16932,822.138,1878.46048,390.59896,1007.57632,1007.57632,537.46284,452.98432,672.54312,1171.98376,333.43122,423.49872,1539.0264
09-01-2019 05:00,1098.63016,511.40336,511.40336,511.40336,440.36248,734.80528,1367.8808,607.89416,925.2152,2113.97632,439.57112,1133.9032,1133.9032,604.84828,509.77812,756.86464,1318.9236,375.2358,476.59572,1731.9848
09-01-2019 06:00,1259.52048,586.29656,586.29656,586.29656,504.85204,842.41488,1568.20176,696.91808,1060.70968,2423.56048,503.94472,1299.9592,1299.9592,693.42616,584.43328,867.70464,1512.0752,430.18776,546.39148,1985.62768
09-01-2019 07:00,3442.8336,1602.61104,1602.61104,1602.61104,1379.9864,2302.69696,4286.59776,1904.98928,2899.39424,6624.67648,1377.5064,3553.37056,3553.37056,1895.44416,1597.51776,2371.82544,4133.17824,1175.89576,1493.53232,5427.6096
09-01-2019 08:00,3971.28224,1848.59952,1848.59952,1848.59952,1591.80384,2656.14336,4944.55712,2197.3904,3344.42912,7641.51296,1588.94304,4098.7856,4098.7856,2186.38032,1842.72464,2735.88224,4767.58976,1356.38672,1722.77824,6260.70592
09-01-2019 09:00,5790.82112,2695.57984,2695.57984,2695.57984,2321.12752,3873.11936,7210.0256,3204.1776,4876.76032,11142.656,2316.95552,5976.74304,5976.74304,3188.1232,2687.01344,3989.39264,6951.97632,1977.848,2512.11056,9129.19936
09-01-2019 10:00,4486.15488,2088.26832,2088.26832,2088.26832,1798.17952,3000.50912,5585.61408,2482.27952,3778.03104,8632.22656,1794.94784,4630.18944,4630.18944,2469.84208,2081.63184,3090.58656,5385.7024,1532.2408,1946.13472,7072.4
09-01-2019 11:00,1922.28496,894.808,894.808,894.808,770.50704,1285.69664,2393.39552,1063.63888,1618.8592,3698.84704,769.12232,1984.00272,1984.00272,1058.3096,891.96432,1324.29416,2307.73488,656.55412,833.90464,3030.47264
09-01-2019 12:00,2166.7456,1008.6024,1008.6024,1008.6024,868.49376,1449.20112,2697.76768,1198.90392,1824.73232,4169.23648,866.93296,2236.312,2236.312,1192.89688,1005.39696,1492.70688,2601.21392,740.04936,939.95384,3415.86368
09-01-2019 13:00,1695.04944,789.03176,789.03176,789.03176,679.42448,1133.71304,2110.46928,937.90496,1427.49184,3261.60224,678.20344,1749.47136,1749.47136,933.20568,786.52416,1167.74784,2034.93488,578.94212,735.32776,2672.2368
09-01-2019 14:00,1492.57472,694.78136,694.78136,694.78136,598.2668,998.29024,1858.37248,825.8716,1256.97704,2872.0016,597.1916,1540.496,1540.496,821.7336,692.57328,1028.25936,1791.86048,509.78712,647.49248,2353.03632
09-01-2019 15:00,2603.10112,1211.72232,1211.72232,1211.72232,1043.3976,1741.05232,3241.06496,1440.34816,2192.21088,5008.8688,1041.52248,2686.67744,2686.67744,1433.13152,1207.87144,1793.31968,3125.0656,889.08616,1129.24888,4103.776
09-01-2019 16:00,3105.00256,1445.35328,1445.35328,1445.35328,1244.57424,2076.74272,3865.97152,1718.06048,2614.88896,5974.624,1242.33744,3204.69312,3204.69312,1709.452,1440.75984,2139.08784,3727.60672,1060.50992,1346.97824,4895.02048
09-01-2019 17:00,2704.68416,1259.0084,1259.0084,1259.0084,1084.11512,1808.99488,3367.544,1496.55616,2277.7592,5204.3344,1082.16664,2791.52192,2791.52192,1489.05776,1255.00736,1863.30208,3247.01792,923.78168,1173.31656,4263.92128
09-01-2019 18:00,6848.81088,3188.0656,3188.0656,3188.0656,2745.20032,4580.74304,8527.30688,3789.58528,5767.75104,13178.43328,2740.26624,7068.70144,7068.70144,3770.59744,3177.93408,4718.26016,8222.11008,2339.2032,2971.07648,10797.11488
09-01-2019 19:00,4938.08832,2298.63968,2298.63968,2298.63968,1979.32752,3302.77952,6148.30592,2732.34368,4158.62848,9501.83296,1975.77024,5096.63232,5096.63232,2718.65312,2291.33472,3401.93056,5928.256,1686.59808,2142.18704,7784.8704
09-01-2019 20:00,3324.1392,1547.35968,1547.35968,1547.35968,1332.41024,2223.3096,4138.81312,1839.31296,2799.4352,6396.2848,1330.01576,3430.86528,3430.86528,1830.09712,1542.44208,2290.05472,3990.6832,1135.35568,1442.0416,5240.48832
09-01-2019 21:00,3197.8688,1488.58176,1488.58176,1488.58176,1281.7976,2138.85552,3981.59712,1769.44512,2693.09632,6153.31648,1279.49392,3300.54112,3300.54112,1760.57936,1483.85104,2203.06496,3839.09408,1092.22816,1387.26448,5041.42368
09-01-2019 22:00,1726.5624,803.70072,803.70072,803.70072,692.05576,1154.78992,2149.70528,955.34168,1454.03056,3322.23936,690.812,1781.99616,1781.99616,950.55496,801.14648,1189.45736,2072.76656,589.70532,748.9984,2721.91712
09-01-2019 23:00,582.0504,270.93972,270.93972,270.93972,233.3025,389.29728,724.6984,322.06022,490.1758,1119.97728,232.88322,600.73796,600.73796,320.44654,270.07868,400.98416,698.7612,198.79862,252.49876,917.59952
10-01-2019 00:00,577.78276,268.95316,268.95316,268.95316,231.5919,386.44292,719.3848,319.69882,486.5818,1111.76552,231.1757,596.33324,596.33324,318.09698,268.09842,398.04416,693.63768,197.34102,250.6474,910.8716
10-01-2019 01:00,590.96404,275.08896,275.08896,275.08896,236.87536,395.25908,735.79648,326.99234,497.68248,1137.12888,236.44964,609.93788,609.93788,325.35392,274.2147,407.12496,709.46208,201.84306,256.36554,931.65176
10-01-2019 02:00,685.87808,319.27062,319.27062,319.27062,274.91962,458.74112,853.97192,379.51012,577.61464,1319.76168,274.42554,707.8992,707.8992,377.6086,318.25602,472.5128,823.40792,234.26084,297.5401,1081.28336
10-01-2019 03:00,1082.15512,503.73436,503.73436,503.73436,433.7588,723.78616,1347.36784,598.7782,911.34072,2082.2752,432.97928,1116.8992,1116.8992,595.778,502.13352,745.51456,1299.14504,369.60876,469.44868,1706.012
10-01-2019 04:00,1236.14688,575.41624,575.41624,575.41624,495.48312,826.7816,1539.09968,683.98496,1041.02536,2378.58496,494.59264,1275.83512,1275.83512,680.55784,573.5876,851.60208,1484.01472,422.20448,536.25172,1948.7792
10-01-2019 05:00,1333.80008,620.87304,620.87304,620.87304,534.62536,892.09568,1660.68544,738.0184,1123.2644,2566.48832,533.66448,1376.62352,1376.62352,734.32056,618.89984,918.87696,1601.2488,455.55776,578.61452,2102.7288
